score,new_user
1310,0.9202481568
1311,0.9203680393
1312,0.9204279806
1313,0.9205478631
1314,0.9207576575
1315,0.9209974225
1316,0.9212072169
1317,0.9214170113
1318,0.9215968351
1319,0.9217167176
1320,0.9218366001
1321,0.9219564826
1322,0.9221063358
1323,0.9223161302
1324,0.922495954
1325,0.9226757777
1326,0.9227956603
1327,0.9228855721
1328,0.9230054547
1329,0.9231253372
1330,0.9231852784
1331,0.9233351316
1332,0.9236348379
1333,0.9237547204
1334,0.9238446323
1335,0.9239944854
1336,0.9242042798
1337,0.9243541329
1338,0.9244140742
1339,0.924593898
1340,0.924833663
1341,0.9250134868
1342,0.9251933106
1343,0.9253131931
1344,0.9253731343
1345,0.925403105
1346,0.9254930168
1347,0.9256128994
1348,0.9258526644
1349,0.9260025175
1350,0.9260924294
1351,0.9261224
1352,0.9262123119
1354,0.9264221063
1355,0.9265120182
1356,0.926691842
1357,0.9268716658
1358,0.9271114308
1359,0.9272313133
1360,0.9272612839
1361,0.9274710783
1362,0.9275909609
1363,0.9278307259
1365,0.927980579
1366,0.9281004615
1367,0.9282203441
1368,0.9284001678
1369,0.9286099622
1370,0.9287298448
1371,0.9289096685
1372,0.9289696098
1373,0.929029551
1374,0.9292093748
1375,0.929359228
1376,0.929598993
1377,0.9296289636
1378,0.9298687286
1379,0.930078523
1380,0.9301984056
1381,0.9302883174
1382,0.9304681412
1383,0.9307079063
1384,0.9308277888
1385,0.9309177007
1386,0.9309776419
1388,0.9310975244
1389,0.9311874363
1390,0.9313372895
1391,0.9314272013
1392,0.9315171132
1393,0.9316669664
1394,0.9317568783
1395,0.9318767608
1396,0.9319666727
1397,0.9322064377
1398,0.9323862615
1399,0.9324761734
1400,0.9326260265
1401,0.932745909
1402,0.9328957622
1403,0.932985674
1404,0.9330755859
1405,0.933315351
1406,0.9334052628
1407,0.9335251454
1408,0.9336150572
1409,0.933794881
1410,0.9338847929
1411,0.9339447342
1412,0.9340646167
1413,0.9341545286
1415,0.9342144698
1416,0.9342744111
1417,0.9343343523
1418,0.934364323
1419,0.9345441467
1420,0.9345741174
1421,0.9346939999
1422,0.9348138824
1423,0.9349637355
1424,0.9350236768
1425,0.9350836181
1426,0.9352334712
1427,0.9352934125
1428,0.9354732362
1429,0.9355331775
1430,0.9355931187
1431,0.9357429719
1432,0.9358328838
1433,0.9359227957
1434,0.9360426782
1435,0.9361625607
1436,0.9363124138
1437,0.9364322963
1438,0.9364922376
1439,0.9365821495
1440,0.9366720614
1441,0.9367919439
1442,0.9369717677
1443,0.9371815621
1444,0.9372115327
1445,0.9373613858
1446,0.9374512977
1447,0.937511239
1448,0.9375711802
1449,0.937751004
1450,0.9379607984
1451,0.9380507103
1452,0.9380806809
1453,0.9382305341
1454,0.9385002697
1455,0.9386501229
1456,0.9386800935
1457,0.938799976
1458,0.9389198585
1459,0.9389797998
1460,0.9390996823
1461,0.9391296529
1462,0.9391895942
1463,0.9393094767
1464,0.9394293592
1465,0.9395492417
1466,0.9397290655
1467,0.9398189774
1468,0.939848948
1469,0.9398789187
1470,0.9399688305
1471,0.9401786249
1472,0.9403884193
1473,0.9405382725
1474,0.940658155
1475,0.9407480669
1476,0.9408379788
1477,0.9409278907
1478,0.9409878319
1479,0.9411376851
1480,0.9412575676
1481,0.9413175088
1482,0.9416172151
1483,0.9417670683
1484,0.9418270095
1485,0.9419169214
1486,0.941946892
1487,0.9420068333
1488,0.9420368039
1489,0.9421267158
1490,0.9421566864
1491,0.9421866571
1492,0.9423065396
1493,0.9424264221
1494,0.9425762753
1495,0.9426961578
1496,0.9428160403
1497,0.9429359228
1498,0.9431157466
1499,0.9432655997
1500,0.9433854822
1501,0.9434454235
1502,0.9435053647
1503,0.9436851885
1504,0.943805071
1505,0.9439549242
1506,0.9440748067
1507,0.9441647186
1508,0.9442546305
1509,0.9443145717
1510,0.9444044836
1511,0.9444943955
1513,0.9445543367
1514,0.944614278
1515,0.9447341605
1516,0.9449739256
1517,0.9450938081
1518,0.94518372
1519,0.9452736318
1520,0.9454834262
1521,0.9456332794
1522,0.9457231913
1523,0.9459329857
1524,0.9459629563
1525,0.9460828388
1526,0.9461427801
1527,0.9462027213
1528,0.9462626626
1530,0.9463825451
1531,0.946472457
1532,0.9465623689
1533,0.946712222
1534,0.9467721633
1535,0.9469220164
1536,0.9471318108
1537,0.9472516933
1538,0.9474015465
1539,0.9474914584
1540,0.9477012528
1541,0.947761194
1542,0.9478511059
1543,0.9479410178
1544,0.9480908709
1545,0.9481208416
1546,0.9481807828
1547,0.9483006653
1549,0.9484205479
1550,0.9485104597
1551,0.9486303423
1552,0.9487202542
1553,0.9487801954
1554,0.9488701073
1555,0.9489300486
1556,0.9489899898
1557,0.949139843
1558,0.9492896961
1559,0.949379608
1560,0.9495894024
1561,0.9496493436
1562,0.9496793143
1563,0.9497991968
1564,0.9498291674
1565,0.9499190793
1566,0.9500989031
1567,0.950188815
1568,0.9502187856
1569,0.9502487562
1570,0.9503086975
1571,0.95042858
1572,0.9504585506
1573,0.9505784331
1574,0.9506383744
1575,0.9507282863
1576,0.9508181982
1577,0.9508781394
1578,0.9510279926
1579,0.9511478751
1580,0.9511778457
1581,0.9512078163
1582,0.9512677576
1583,0.9513876401
1584,0.9514475814
1585,0.9515674639
1586,0.9516873464
1587,0.9518072289
1588,0.9518371995
1589,0.9518971408
1590,0.9519570821
1591,0.9520769646
1592,0.9521968471
1593,0.9523467002
1594,0.9524066415
1595,0.9524665827
1596,0.9526164359
1597,0.9526763772
1598,0.952766289
1599,0.9528262303
1600,0.9529161422
1601,0.9529461128
1602,0.9529760834
1603,0.9530360247
1604,0.9531559072
1605,0.9532458191
1606,0.9533057604
1607,0.953335731
1608,0.9535155548
1609,0.9537253492
1610,0.953815261
1611,0.9539351436
1612,0.9540250554
1613,0.954144938
1614,0.9542947911
1615,0.954384703
1616,0.9545944974
1617,0.9546844093
1618,0.9547143799
1619,0.9548042918
1620,0.9548642331
1621,0.9548942037
1622,0.9549841156
1623,0.9551039981
1624,0.9552238806
1625,0.9553437631
1626,0.9554037044
1627,0.955433675
1628,0.9555535575
1629,0.95567344
1630,0.9557933225
1631,0.9558232932
1633,0.9558532638
1634,0.9558832344
1635,0.9559132051
1636,0.9560330876
1637,0.9560630582
1638,0.9560930288
1640,0.9561829407
1641,0.9562129113
1642,0.956242882
1643,0.9563028232
1644,0.9563927351
1645,0.9564526764
1646,0.9566025295
1647,0.9566624708
1648,0.9567523827
1649,0.9568422946
1650,0.9568722652
1651,0.9569621771
1652,0.9570221183
1653,0.9570820596
1654,0.9572618834
1655,0.9574417071
1656,0.9575615896
1657,0.9576814722
1658,0.9577414134
1659,0.9578313253
1660,0.9580111491
1662,0.9580710903
1663,0.9581909728
1664,0.9582509141
1665,0.9583108554
1667,0.9584007672
1668,0.9586705029
1669,0.9587304442
1670,0.9587903854
1672,0.9590301505
1673,0.959150033
1674,0.9592399449
1675,0.9593298567
1676,0.9593598274
1677,0.959389798
1678,0.9594197686
1679,0.9594797099
1680,0.9596595337
1681,0.9596895043
1682,0.9597194749
1683,0.9597494455
1684,0.9598093868
1685,0.9598693281
1686,0.9599592399
1688,0.9600791225
1689,0.9601390637
1690,0.960199005
1691,0.9603488581
1692,0.96043877
1693,0.9605886231
1695,0.9606485644
1696,0.9607384763
1697,0.9607984176
1698,0.9608583588
1699,0.9609782413
1700,0.9610381826
1701,0.9611280945
1702,0.9611880357
1704,0.9613079182
1705,0.9613678595
1706,0.9614577714
1707,0.9615476833
1708,0.9616375952
1709,0.961727507
1710,0.9618174189
1711,0.9618473896
1712,0.9619073308
1713,0.962057184
1714,0.9621470958
1716,0.9622070371
1718,0.962296949
1719,0.9623269196
1721,0.9624168315
1722,0.962536714
1723,0.9625666846
1724,0.9625966553
1725,0.9626565965
1726,0.9627165378
1727,0.9627465084
1728,0.9627764791
1730,0.9628364203
1731,0.9628963616
1732,0.9629263322
1733,0.9629862735
1735,0.9630462147
1736,0.9630761853
1737,0.963106156
1738,0.9631660972
1739,0.9631960679
1740,0.9632260385
1741,0.9632560091
1742,0.9632859797
1743,0.963345921
1744,0.9634058623
1745,0.9634658035
1746,0.9635557154
1747,0.963585686
1748,0.9636456273
1749,0.9637954804
1750,0.9638554217
1751,0.9639453336
1752,0.9640352455
1753,0.9640951867
1754,0.9642450399
1755,0.9642750105
1756,0.9643349517
1757,0.9644248636
1758,0.9644848049
1759,0.9645747168
1760,0.9646046874
1761,0.964634658
1762,0.9647845112
1763,0.9648444524
1764,0.9648744231
1765,0.9649043937
1767,0.9649343643
1770,0.9650242762
1771,0.9650842175
1772,0.9651141881
1773,0.9651741294
1774,0.9652340706
1775,0.9653239825
1776,0.9653539531
1777,0.9653839238
1778,0.9654138944
1779,0.965443865
1781,0.9654738356
1782,0.9655038063
1783,0.9655637475
1784,0.9655937182
1785,0.9657136007
1786,0.9658334832
1788,0.9658634538
1789,0.9659533657
1790,0.966013307
1792,0.9660732482
1793,0.9661631601
1794,0.9661931307
1795,0.966253072
1796,0.9662830426
1797,0.9663429839
1798,0.9664029251
1799,0.9664628664
1800,0.966492837
1801,0.9665527783
1802,0.9665827489
1803,0.9666426902
1804,0.9667026314
1806,0.9667625727
1807,0.9668225139
1808,0.9669423965
1809,0.9670023377
1810,0.9670922496
1811,0.9671222202
1812,0.9671821615
1813,0.9672121321
1814,0.9672421027
1816,0.967302044
1817,0.9673619853
1818,0.9673919559
1819,0.9675118384
1820,0.9675717797
1821,0.9676916622
1822,0.9677516034
1823,0.9678415153
1825,0.9679314272
1826,0.9679613978
1827,0.9680213391
1828,0.9681412216
1831,0.9682910747
1833,0.9683210454
1835,0.968351016
1836,0.9684109573
1838,0.9684708985
1839,0.9685308398
1840,0.9685608104
1842,0.968590781
1843,0.9686806929
1844,0.9687706048
1845,0.9688005754
1846,0.9688305461
1847,0.9689803992
1848,0.9690103698
1850,0.9690403405
1851,0.9690703111
1853,0.9691302524
1855,0.969160223
1856,0.9692201642
1857,0.9692501349
1860,0.9693100761
1861,0.9693700174
1862,0.969399988
1863,0.9694898999
1864,0.9695198705
1865,0.9695498412
1866,0.9695798118
1867,0.969639753
1868,0.9696996943
1870,0.9697296649
1871,0.9698495474
1872,0.9699394593
1873,0.9699994006
1875,0.9700293712
1876,0.9700893125
1877,0.9701492537
1878,0.970209195
1879,0.9702691362
1880,0.9703290775
1881,0.9704189894
1882,0.97044896
1883,0.9705688425
1884,0.9705988132
1886,0.9706287838
1887,0.970688725
1891,0.9707186957
1892,0.9707486663
1893,0.9707786369
1894,0.9708086076
1895,0.9708385782
1897,0.9708985195
1898,0.9709284901
1900,0.9709884313
1901,0.9710483726
1902,0.9710783432
1903,0.9711382845
1904,0.9711982257
1906,0.971258167
1907,0.9712881376
1908,0.9713181083
1910,0.9713480789
1911,0.9713780495
1912,0.9714080201
1913,0.9714379908
1914,0.971497932
1916,0.9715878439
1917,0.9716178145
1918,0.9716777558
1919,0.9717376971
1920,0.9717676677
1921,0.9718276089
1922,0.9719175208
1923,0.9719474915
1924,0.9719774621
1925,0.972067374
1926,0.9720973446
1927,0.9721273152
1928,0.9722471977
1929,0.9722771684
1930,0.972307139
1931,0.9723371096
1933,0.9723970509
1934,0.9724270215
1935,0.9724869628
1936,0.9726368159
1937,0.9726667865
1940,0.9726967572
1941,0.9727267278
1943,0.9728166397
1944,0.9728466103
1945,0.972876581
1946,0.9729065516
1948,0.9729664928
1949,0.9729964635
1951,0.9730264341
1953,0.973116346
1954,0.9731762872
1956,0.9732362285
1958,0.9732661991
1959,0.9732961698
1961,0.9733261404
1962,0.973356111
1963,0.9733860816
1964,0.9734160523
1965,0.9734460229
1966,0.9734759935
1967,0.9735059642
1969,0.9735359348
1970,0.973595876
1971,0.9736258467
1972,0.9736558173
1974,0.9736857879
1975,0.9738056704
1977,0.9738356411
1978,0.973925553
1979,0.9740154648
1980,0.9741353474
1982,0.9741952886
1984,0.9742252592
1985,0.9743151711
1986,0.974405083
1987,0.9744949949
1989,0.9745249655
1991,0.9745849068
1992,0.974644848
1993,0.9746748187
1994,0.9747347599
1996,0.9747647306
1997,0.9747947012
2001,0.9748546425
2002,0.9748846131
2003,0.9749445543
2004,0.9750044956
2005,0.9750344662
2006,0.9750944075
2007,0.9751243781
2008,0.9751843194
2009,0.97521429
2010,0.9752442606
2014,0.9753042019
2017,0.9753341725
2018,0.9753941138
2019,0.975454055
2020,0.9755139963
2021,0.9755439669
2022,0.9756039082
2023,0.9756638494
2024,0.9757237907
2026,0.9757537613
2029,0.9759036145
2030,0.9759635557
2031,0.9759935263
2032,0.9761134089
2033,0.9761433795
2034,0.9762033207
2035,0.9762332914
2037,0.9763531739
2038,0.9763831445
2039,0.9764131151
2040,0.9764730564
2041,0.976503027
2042,0.9765329977
2044,0.9765629683
2046,0.9765929389
2047,0.9766229095
2049,0.9766828508
2052,0.9767128214
2053,0.9767427921
2055,0.9767727627
2057,0.9768027333
2058,0.976832704
2059,0.9768926452
2060,0.9769825571
2061,0.9770125277
2062,0.9770424984
2063,0.9771024396
2064,0.9771324102
2065,0.9771923515
2066,0.977312234
2067,0.9773422046
2068,0.9773721753
2071,0.9774620872
2072,0.9775819697
2077,0.9776419109
2078,0.9776718816
2080,0.9777018522
2081,0.9777318228
2082,0.9778217347
2083,0.9779116466
2084,0.9779416172
2085,0.9779715878
2086,0.9780015585
2088,0.9780315291
2090,0.9780914704
2092,0.978121441
2093,0.9781514116
2095,0.9781813822
2096,0.9783012648
2097,0.978361206
2098,0.9783911766
2099,0.9784511179
2100,0.9784810885
2101,0.9785410298
2102,0.9785710004
2103,0.9786908829
2104,0.9787508242
2105,0.9787807948
2106,0.9788107654
2107,0.9788407361
2108,0.9788707067
2109,0.978930648
2110,0.9789606186
2111,0.9790505305
2114,0.9790805011
2116,0.9791404424
2117,0.9792003836
2119,0.9792303543
2120,0.9792603249
2121,0.9792902955
2122,0.9793202661
2123,0.9793502368
2125,0.9793802074
2126,0.9794401487
2127,0.9795000899
2128,0.9795300605
2130,0.9796199724
2131,0.9796799137
2132,0.9797698256
2133,0.9797997962
2135,0.9798297668
2136,0.9799496493
2138,0.97997962
2142,0.9800095906
2144,0.9800395612
2145,0.9800695319
2148,0.9800995025
2149,0.9801594437
2150,0.9802493556
2153,0.9803092969
2155,0.9803392675
2157,0.9803692381
2159,0.9804291794
2160,0.9805190913
2161,0.9805490619
2162,0.9805790325
2163,0.9806389738
2164,0.9807288857
2167,0.9807588563
2171,0.9808187976
2174,0.9808487682
2178,0.9809087095
2180,0.9809386801
2181,0.9809986214
2183,0.981028592
2185,0.9810585626
2187,0.9810885332
2189,0.9811185039
2191,0.9811784451
2192,0.9812383864
2193,0.981268357
2198,0.9812983276
2199,0.9813282983
2202,0.9813582689
2204,0.9814182102
2209,0.9814481808
2214,0.981508122
2215,0.9815380927
2216,0.9815680633
2217,0.9816280046
2218,0.9816879458
2219,0.9817179164
2220,0.9817478871
2221,0.9817778577
2224,0.9818078283
2225,0.981837799
2227,0.9818977402
2229,0.9819277108
2230,0.9819876521
2232,0.9820176227
2234,0.9820475934
2237,0.982077564
2239,0.9821075346
2240,0.9821674759
2241,0.9822274171
2242,0.9822573878
2243,0.982317329
2244,0.9823472996
2245,0.9823772703
2246,0.9824072409
2247,0.9824372115
2249,0.9824671822
2250,0.9825870647
2252,0.9826170353
2255,0.9826769766
2256,0.9827369178
2260,0.9827668884
2262,0.9827968591
2264,0.9828268297
2266,0.9828568003
2267,0.9829167416
2268,0.9829467122
2269,0.9829766829
2270,0.9830066535
2272,0.9830665947
2273,0.983126536
2275,0.9831565066
2276,0.9831864773
2278,0.9832164479
2279,0.9833063598
2281,0.9833363304
2284,0.9833962717
2286,0.9834262423
2287,0.9834562129
2290,0.9834861835
2291,0.9835461248
2292,0.9835760954
2293,0.9836060661
2294,0.9836660073
2295,0.9836959779
2296,0.9837259486
2297,0.9837559192
2298,0.9837858898
2300,0.9838158605
2301,0.9838458311
2304,0.9838758017
2308,0.983935743
2309,0.9839956842
2310,0.9840256549
2313,0.9840556255
2316,0.9840855961
2317,0.9841155667
2318,0.9841455374
2320,0.984175508
2324,0.9842054786
2326,0.9842354493
2327,0.9842654199
2331,0.9842953905
2332,0.9843553318
2333,0.9843853024
2334,0.9844452437
2335,0.9845051849
2337,0.9845351555
2341,0.9845651262
2342,0.9845950968
2344,0.9846250674
2346,0.9846850087
2348,0.9847149793
2351,0.9847449499
2353,0.9848048912
2354,0.9848348618
2357,0.9849247737
2359,0.9849547444
2362,0.984984715
2364,0.9850146856
2365,0.9850746269
2369,0.9851045975
2370,0.9851645388
2371,0.9851945094
2372,0.9852544506
2373,0.9852844213
2374,0.9853143919
2375,0.9853443625
2376,0.9853743332
2377,0.9854043038
2379,0.985464245
2381,0.9854942157
2382,0.9855541569
2384,0.9855841276
2386,0.9856140982
2387,0.9856440688
2389,0.9856740394
2390,0.9857040101
2391,0.9857339807
2392,0.9857639513
2394,0.985793922
2398,0.9858238926
2399,0.9858538632
2402,0.9858838338
2403,0.9859138045
2405,0.9859437751
2406,0.9859737457
2409,0.9860037164
2412,0.986033687
2413,0.9860636576
2415,0.9860936282
2416,0.9861535695
2417,0.9862434814
2418,0.986273452
2423,0.9863034226
2425,0.9863333933
2431,0.9863633639
2433,0.9864233052
2435,0.9864532758
2439,0.986513217
2443,0.9865431877
2444,0.9865731583
2445,0.9866930408
2448,0.9867230114
2449,0.9867529821
2451,0.9867829527
2456,0.9868129233
2457,0.986842894
2464,0.9868728646
2466,0.9869328059
2468,0.9869627765
2469,0.9869927471
2472,0.9870227177
2475,0.9870526884
2478,0.9871126296
2480,0.9871426003
2483,0.9872325121
2484,0.987322424
2485,0.9873823653
2489,0.9874423065
2490,0.9875022478
2492,0.9875322184
2496,0.9875621891
2503,0.9876221303
2505,0.9876820716
2506,0.9877120422
2508,0.9877719835
2513,0.9878618953
2515,0.987891866
2516,0.9879218366
2517,0.9879518072
2518,0.9879817779
2519,0.9880117485
2520,0.9880417191
2522,0.9880716897
2523,0.9881016604
2524,0.9881616016
2525,0.9881915723
2528,0.9882215429
2530,0.9882515135
2532,0.9882814841
2536,0.9883114548
2541,0.9883414254
2542,0.988371396
2544,0.9884313373
2546,0.9884613079
2547,0.9884912785
2551,0.9885512198
2552,0.9886111611
2557,0.9887010729
2563,0.9887310436
2567,0.9887610142
2569,0.9887909848
2574,0.9888209555
2575,0.9888509261
2577,0.9888808967
2578,0.988940838
2580,0.9889708086
2589,0.9890007792
2591,0.9890307499
2594,0.9890607205
2610,0.9890906911
2614,0.9891206618
2616,0.9891506324
2618,0.989180603
2622,0.9892105736
2623,0.9892405443
2627,0.9892705149
2631,0.9893304562
2632,0.9893604268
2633,0.9893903974
2637,0.989420368
2642,0.9894503387
2644,0.9894803093
2645,0.9895102799
2648,0.9895402506
2649,0.9896001918
2650,0.9896601331
2651,0.9896901037
2653,0.9897200743
2656,0.989750045
2661,0.9897800156
2664,0.9898099862
2665,0.9898699275
2670,0.9898998981
2676,0.9899298687
2684,0.9899598394
2692,0.9900197806
2696,0.9900497512
2697,0.9900797219
2699,0.9901096925
2701,0.9901696338
2702,0.990229575
2704,0.9902895163
2705,0.9903194869
2709,0.9903494575
2712,0.9903794282
2716,0.9904093988
2719,0.99046934
2720,0.9905292813
2722,0.9905892226
2723,0.9906191932
2724,0.9906491638
2727,0.9906791344
2730,0.9907390757
2732,0.9907690463
2736,0.9908289876
2738,0.9908589582
2740,0.9908889288
2742,0.9909188995
2744,0.9909488701
2749,0.9909788407
2753,0.9910088114
2760,0.9910987233
2763,0.9911286939
2765,0.9911586645
2771,0.9911886351
2778,0.9912186058
2779,0.9912485764
2780,0.991278547
2781,0.9913085177
2782,0.9913384883
2784,0.9913684589
2785,0.9913984295
2788,0.9914284002
2792,0.9914583708
2798,0.9914883414
2802,0.9915183121
2805,0.9915482827
2810,0.9915782533
2813,0.9916082239
2815,0.9916381946
2817,0.9916681652
2822,0.9916981358
2828,0.9917281065
2835,0.9917580771
2838,0.9917880477
2842,0.9918180183
2845,0.991847989
2848,0.9918779596
2852,0.9919079302
2856,0.9919379009
2859,0.9919678715
2867,0.9919978421
2874,0.9920577834
2877,0.9921177246
2884,0.9921476953
2886,0.9921776659
2888,0.9922076365
2894,0.9922376071
2895,0.9922675778
2897,0.9922975484
2904,0.992327519
2905,0.9923574897
2907,0.9924174309
2924,0.9924474015
2928,0.9924773722
2931,0.9925073428
2932,0.9925373134
2936,0.9925672841
2939,0.9925972547
2940,0.9926272253
2944,0.9926571959
2945,0.9926871666
2946,0.9927171372
2948,0.9927471078
2951,0.9927770785
2952,0.9928070491
2953,0.9928370197
2954,0.9928669903
2955,0.992896961
2965,0.9929269316
2966,0.9929569022
2971,0.9929868729
2973,0.9930168435
2977,0.9930468141
2978,0.9931067554
2983,0.993136726
2984,0.9931666966
2985,0.9931966673
2987,0.9932266379
2989,0.9932566085
2990,0.9932865792
2994,0.9933165498
2996,0.9933465204
3001,0.993376491
3003,0.9934064617
3004,0.9934364323
3008,0.9934963736
3009,0.9935263442
3010,0.9935563148
3019,0.9935862854
3021,0.9936162561
3023,0.9936462267
3024,0.9936761973
3025,0.993706168
3029,0.9937361386
3030,0.9937960798
3032,0.9938260505
3033,0.9938560211
3034,0.9938859917
3035,0.9939159624
3038,0.9940058742
3056,0.9940658155
3059,0.9940957861
3065,0.9941557274
3072,0.9942156686
3080,0.9942456393
3081,0.9943055805
3086,0.9943355512
3087,0.9943655218
3089,0.994425463
3090,0.9944554337
3093,0.9944854043
3100,0.9945453456
3109,0.9946052868
3111,0.9946352574
3114,0.9946652281
3130,0.9947251693
3145,0.99475514
3150,0.9947851106
3163,0.9948150812
3173,0.9948450518
3196,0.9949049931
3202,0.9949349637
3210,0.9949649344
3213,0.994994905
3215,0.9950548463
3216,0.9950848169
3217,0.9951147875
3219,0.9951447581
3235,0.9951747288
3237,0.9952046994
3241,0.99523467
3243,0.9952646407
3254,0.9952946113
3259,0.9953245819
3268,0.9953545525
3270,0.9953845232
3276,0.9954144938
3282,0.9954444644
3291,0.9954744351
3293,0.9955044057
3294,0.9955343763
3304,0.9955643469
3306,0.9955943176
3312,0.9956242882
3315,0.9956542588
3322,0.9956842295
3326,0.9957142001
3332,0.9957741413
3339,0.995804112
3341,0.9958340826
3348,0.9958940239
3355,0.9959539651
3357,0.9959839357
3363,0.9960139064
3365,0.996043877
3372,0.9960738476
3380,0.9961038183
3383,0.9961337889
3387,0.9961637595
3394,0.9961937301
3395,0.9962237008
3398,0.9962536714
3403,0.996283642
3410,0.9963136127
3423,0.9963435833
3426,0.9963735539
3428,0.9964035245
3432,0.9964634658
3442,0.9964934364
3447,0.9965234071
3449,0.9965533777
3460,0.9965833483
3464,0.9966133189
3465,0.9966432896
3466,0.9966732602
3467,0.9967032308
3470,0.9967332015
3474,0.9967631721
3479,0.9967931427
3491,0.9968231133
3497,0.9968830546
3504,0.9969130252
3511,0.9969429959
3513,0.9969729665
3514,0.9970029371
3519,0.9970329078
3529,0.9970628784
3539,0.997092849
3540,0.9971228196
3556,0.9971527903
3557,0.9971827609
3565,0.9972127315
3576,0.9972427022
3594,0.9973026434
3596,0.997332614
3620,0.9973625847
3636,0.9973925553
3638,0.9974225259
3644,0.9974524966
3650,0.9974824672
3651,0.9975124378
3666,0.9975424084
3677,0.9975723791
3688,0.9976023497
3689,0.9976323203
3705,0.997662291
3708,0.9976922616
3720,0.9977222322
3746,0.9977522028
3758,0.9977821735
3765,0.9978121441
3773,0.9978421147
3777,0.9978720854
3788,0.997902056
3809,0.9979320266
3812,0.9979619972
3821,0.9979919679
3832,0.9980219385
3837,0.9980519091
3847,0.9980818798
3852,0.9981118504
3857,0.998141821
3874,0.9981717916
3887,0.9982017623
3912,0.9982317329
3938,0.9982617035
3939,0.9982916742
3942,0.9983216448
3946,0.9983516154
3953,0.998381586
3955,0.9984115567
3980,0.9984415273
3988,0.9984714979
4007,0.9985014686
4033,0.9985314392
4070,0.9985614098
4076,0.9985913804
4106,0.9986213511
4116,0.9986513217
4136,0.9986812923
4141,0.998711263
4143,0.9987412336
4151,0.9987712042
4162,0.9988011748
4241,0.9988311455
4288,0.9988611161
4316,0.9988910867
4401,0.9989210574
4459,0.998951028
4471,0.9989809986
4481,0.9990409399
4543,0.9990709105
4550,0.9991008811
4615,0.9991308518
4660,0.9991608224
4709,0.999190793
4757,0.9992207637
4858,0.9992507343
4949,0.9992807049
4955,0.9993106755
4960,0.9993406462
4995,0.9993706168
5013,0.9994005874
5039,0.9994305581
5172,0.9994605287
5211,0.9994904993
5454,0.9995204699
5529,0.9995504406
5588,0.9995804112
6028,0.9996103818
6154,0.9996403525
6305,0.9996703231
6439,0.9997002937
6781,0.9997302643
6808,0.999760235
7141,0.9997902056
7176,0.9998201762
7300,0.9998501469
8100,0.9998801175